#Network	Quality Score	P-value	Gene List
N025M03221	0.3294	0.0900927	Svm1G0012790 Svm7G0035220 Svm3G0047280 Svm6G0004850 Svm9G0017040 Svm4G0024370 Svm4G0009330 Svm7G0017880 Svm2G0001530 Svm5G0040610 Svm9G0000410 Svm9G0059700 Svm3G0047640 Svm9G0069470 Svm3G0034060 Svm7G0023040 Svm7G0028650 Svm5G0006550 Svm6G0016390 Svm4G0027320 Svm7G0014700 Svm3G0015020 Svm5G0036080 Svm1G0023250 Svm2G0052030 Svm2G0031770 Svm3G0002180 Svm3G0004940 Svm9G0011640 Svm1G0010370 Svm9G0057840 Svm1G0030450 Svm3G0032390 Svm1G0023330 Svm2G0050090 Svm9G0056220 Svm5G0044370 Svm1G0032320 Svm6G0032150 Svm9G0054090 Svm7G0005690 Svm9G0002240 Svm6G0007000 Svm9G0063510 Svm2G0014990 Svm1G0021240 Svm3G0002610 Svm1G0034090 Svm4G0003080 Svm1G0029370 Svm4G0001220 Svm9G0069450 Svm3G0033760 Svm9G0017490 Svm2G0055560 Svm8G0034210 Svm5G0003210 Svm2G0039940 Svm5G0018460
N025M03222	0.1377	0.916047	Svm5G0037750 Svm4G0036230 Svm1G0014250 Svm1G0043320 Svm2G0056980 Svm2G0012460 Svm1G0003760 Svm2G0056020 Svm1G0012270 Svm3G0032440 Svm5G0049900
N025M03223	0.1324	0.990935	Svm5G0039880 Svm7G0014250 Svm6G0021160 Svm1G0043290 Svm8G0011860 Svm8G0031610 Svm4G0028060 Svm2G0025860
N025M03224	0.1238	0.992029	Svm4G0036620 Svm7G0023430 Svm4G0009740 Svm1G0004800 Svm6G0004910 Svm3G0013730 Svm5G0045690 Svm1G0040020 Svm1G0003890 Svm7G0024220 Svm2G0041350 Svm7G0013550 Svm2G0043440
N025M03225	0.2102	0.763662	Svm1G0031250 Svm7G0017520 Svm9G0013810 Svm8G0019430 Svm7G0019320 Svm6G0035480 Svm6G0033010 Svm7G0016650 Svm8G0027920 Svm7G0042430
N025M03226	0.1796	0.531907	Svm1G0028780 Svm1G0028850 Svm2G0012200 Svm7G0034420 Svm4G0029410 Svm7G0022620
N025M03227	0.1005	0.952654	Svm2G0031870 Svm4G0005180 Svm7G0014210 Svm7G0038920 Svm6G0019420
N025M03228	0.09156	0.808633	Svm5G0051790 Svm4G0011360 Svm4G0011460
N025M03229	0.2177	0.651937	Svm7G0030880 Svm7G0024560 Svm9G0042630 Svm4G0036280 Svm9G0018560 Svm9G0056060 Svm5G0042870 Svm9G0019050 Svm5G0016880 Svm9G0051560 Svm3G0026010 Svm5G0004270 Svm2G0042590 Svm5G0015360
N025M03230	0.1280	0.967989	Svm9G0027660 Svm9G0069690 Svm1G0005740 Svm3G0020090 Svm8G0031020 Svm8G0037170 Svm7G0030840 Svm9G0060920 Svm9G0006990 Svm9G0005640
N025M03231	0.1389	0.913257	Svm5G0020730 Svm2G0034340 Svm8G0022910 Svm1G0005320 Svm3G0026810 Svm4G0001120
N025M03232	0.09143	0.959572	Svm2G0000980 Svm3G0021200 Svm7G0005400
N025M03233	0.2523	0.952473	Svm3G0052500 Svm9G0018270 Svm7G0041820 Svm3G0010510 Svm9G0012320 Svm3G0052340 Svm9G0009290 Svm2G0004250 Svm9G0030140 Svm3G0002500 Svm7G0018280 Svm2G0037510 Svm9G0054390 Svm9G0019920 Svm7G0027710 Svm8G0021500 Svm4G0030400 Svm3G0006340 Svm4G0012940 Svm1G0035040 Svm9G0052900 Svm5G0042310 Svm2G0007720 Svm4G0036330 Svm2G0038880 Svm2G0021960 Svm4G0033380 Svm2G0040880 Svm3G0029780 Svm1G0034880 Svm9G0053770 Svm4G0020740 Svm1G0004210 Svm3G0034760 Svm8G0000190 Svm2G0024140 Svm7G0035290 Svm7G0030020 Svm9G0069190 Svm7G0014230 Svm6G0011760
N025M03234	0.09344	0.500000	Svm9G0030530 Svm9G0026180 Svm2G0025930
N025M03235	0.1090	0.350739	Svm1G0026230 Svm6G0000730 Svm9G0038770 Svm3G0032910 Svm9G0053860 Svm2G0042390 Svm5G0057680
N025M03236	0.06872	0.988026	Svm9G0057530 Svm2G0009430 Svm7G0001450 Svm4G0035570 Svm6G0027250 Svm6G0017270 Svm3G0023900 Svm4G0000410
N025M03237	0.1659	0.869858	Svm1G0016250 Svm7G0016240 Svm4G0026450 Svm2G0042230 Svm4G0002280 Svm7G0031610 Svm9G0056240 Svm1G0008990 Svm4G0010490 Svm5G0058880 Svm7G0021460 Svm7G0019960 Svm1G0021030 Svm2G0027590
N025M03238	0.1367	0.746640	Svm1G0000370 Svm6G0007820 Svm4G0010820 Svm9G0068750 Svm2G0031860 Svm9G0039500 Svm4G0032130 Svm3G0052470 Svm1G0047380 Svm7G0028970 Svm6G0003850 Svm8G0004350
N025M03239	0.1780	0.951454	Svm6G0026240 Svm9G0056460 Svm2G0052630 Svm5G0020280 Svm9G0068100 Svm2G0030410 Svm7G0029940 Svm3G0014910 Svm1G0044840 Svm5G0058780 Svm5G0020050 Svm3G0040830 Svm9G0055690 Svm8G0030310 Svm7G0034450
N025M03240	0.3466	0.0225657	Svm1G0020010 Svm9G0056830 Svm1G0020700 Svm4G0026610 Svm1G0019770 Svm1G0020750 Svm4G0026560 Svm6G0023210 Svm2G0033110 Svm1G0020170 Svm1G0019960 Svm1G0020510 Svm2G0024620
N025M03241	0.1118	0.943824	Svm1G0005510 Svm9G0012380 Svm3G0051350 Svm3G0020660
N025M03242	0.05959	0.764757	Svm8G0012090 Svm8G0006150 Svm4G0027680 Svm5G0048640
N025M03243	0.2187	0.624584	Svm1G0049230 Svm1G0047460 Svm1G0016420 Svm4G0023760 Svm4G0002780 Svm7G0042370 Svm1G0021640 Svm9G0047610 Svm1G0040670 Svm3G0012280 Svm5G0018640 Svm2G0049680
N025M03244	0.09419	0.681873	Svm3G0035470 Svm8G0033010 Svm3G0003550 Svm3G0019100 Svm9G0058440 Svm8G0032230 Svm1G0018860 Svm1G0035070
N025M03245	0.1726	0.983644	Svm2G0047710 Svm1G0033830 Svm4G0036130 Svm8G0012390 Svm2G0002820 Svm5G0014130 Svm2G0053670 Svm6G0003150 Svm7G0035280 Svm2G0009620 Svm4G0030510 Svm8G0005680 Svm1G0009360 Svm1G0009410 Svm8G0005590 Svm8G0010950 Svm2G0023470 Svm6G0010980
N025M03246	0.1084	0.864926	Svm5G0001440 Svm6G0008830 Svm4G0026780 Svm2G0042250 Svm3G0000920 Svm1G0033940 Svm1G0040610 Svm9G0068540
N025M03247	0.05924	0.764757	Svm1G0042230 Svm2G0055960 Svm8G0029180 Svm3G0016210
N025M03248	0.3804	0.00115082	Svm7G0036110 Svm8G0025420 Svm8G0031710 Svm8G0015430 Svm7G0036540 Svm2G0042100 Svm1G0006870 Svm1G0022850 Svm2G0031020 Svm7G0022410 Svm2G0030100 Svm9G0000390 Svm3G0048720 Svm6G0033690 Svm4G0025480 Svm7G0000870 Svm9G0008490 Svm5G0015890 Svm1G0036820 Svm9G0037300 Svm2G0052990 Svm1G0016060 Svm2G0022910 Svm2G0036710 Svm1G0007940 Svm9G0062220 Svm3G0010370 Svm7G0015940 Svm6G0018510 Svm9G0052460 Svm2G0028090 Svm2G0026200 Svm1G0002670 Svm1G0039560 Svm7G0023460 Svm1G0000750 Svm7G0002120 Svm4G0000650 Svm6G0035040 Svm7G0023770 Svm7G0014470 Svm4G0035200 Svm8G0029520 Svm4G0006560 Svm9G0013050 Svm6G0028100 Svm7G0021800 Svm7G0003890 Svm5G0036770 Svm9G0051220 Svm2G0009800 Svm6G0035050 Svm5G0049660 Svm5G0049650 Svm2G0028480 Svm9G0020430 Svm3G0009920 Svm4G0016110 Svm4G0016100 Svm3G0025730 Svm9G0065430 Svm1G0003810 Svm3G0025350 Svm4G0021560 Svm5G0054950 Svm5G0005300 Svm3G0027110 Svm8G0000990 Svm1G0039210 Svm6G0001070 Svm1G0012520 Svm8G0013250 Svm6G0025610 Svm8G0039310 Svm6G0005940 Svm3G0033530 Svm2G0010010 Svm7G0001250 Svm2G0029480 Svm3G0033840 Svm3G0001870
N025M03249	0.1362	0.287587	Svm9G0054280 Svm2G0042540 Svm4G0030690 Svm1G0046050 Svm9G0035800 Svm7G0031600
N025M03250	0.1247	0.966959	Svm6G0013320 Svm5G0010890 Svm9G0059760 Svm2G0044650 Svm4G0001100 Svm4G0025300 Svm4G0016720 Svm8G0017850
N025M03251	0.1299	0.952654	Svm3G0010910 Svm9G0042480 Svm9G0032050 Svm7G0000550 Svm9G0040430
N025M03252	0.1325	0.921148	Svm3G0037680 Svm8G0023380 Svm6G0024410 Svm9G0051410 Svm9G0062620 Svm2G0047460 Svm2G0038490 Svm7G0032360 Svm4G0012120
N025M03253	0.2550	0.755374	Svm6G0033400 Svm4G0036490 Svm5G0033610 Svm3G0015150 Svm9G0014250 Svm1G0018330 Svm9G0040040 Svm3G0011080 Svm9G0015840 Svm5G0027760 Svm5G0009420 Svm4G0000700 Svm8G0012430 Svm5G0019410 Svm9G0058550 Svm6G0015230 Svm2G0007320 Svm4G0035050 Svm6G0014010 Svm2G0047220 Svm5G0026530 Svm2G0036060 Svm2G0044100 Svm3G0014690 Svm8G0030800 Svm1G0002970 Svm9G0029580 Svm5G0028610 Svm1G0020230 Svm2G0041610 Svm9G0056210 Svm9G0057370
N025M03254	0.1078	0.992990	Svm6G0001370 Svm2G0020730 Svm1G0007680 Svm3G0021490 Svm2G0022640 Svm3G0008670 Svm4G0020810 Svm1G0044760 Svm9G0000840 Svm9G0001730
N025M03255	0.04902	0.851023	Svm3G0017260 Svm9G0061650 Svm5G0032710 Svm7G0014870 Svm9G0070100 Svm5G0000800
N025M03256	0.1160	0.557383	Svm5G0013800 Svm9G0049720 Svm9G0060880 Svm9G0026830
N025M03257	0.1295	0.907337	Svm7G0030890 Svm9G0013080 Svm5G0023380 Svm5G0058580 Svm7G0015590 Svm4G0000310 Svm5G0009680 Svm1G0006520 Svm9G0069440
N025M03258	0.2715	0.204219	Svm2G0022590 Svm6G0029750 Svm9G0018560 Svm9G0056060 Svm9G0069290 Svm5G0042870 Svm9G0019050 Svm4G0033340 Svm8G0008520 Svm5G0016880 Svm1G0005230 Svm3G0026010 Svm5G0004270 Svm5G0052970 Svm7G0003080 Svm9G0052890 Svm5G0043450
N025M03259	0.1078	0.920068	Svm1G0020180 Svm4G0006330 Svm1G0041270 Svm5G0042000 Svm1G0020530 Svm4G0007430 Svm6G0007640
N025M03260	0.1271	0.814453	Svm7G0023810 Svm1G0036990 Svm5G0012550 Svm7G0012480 Svm2G0043370 Svm3G0047980 Svm8G0009420
N025M03261	0.1387	0.928164	Svm7G0034620 Svm1G0012080 Svm9G0024580 Svm6G0033860 Svm4G0003550
N025M03262	0.1253	0.948219	Svm7G0026610 Svm3G0052790 Svm3G0033580 Svm9G0004290 Svm8G0028890 Svm9G0011170 Svm2G0046720 Svm1G0025640
N025M03263	0.1790	0.913257	Svm1G0047290 Svm2G0042330 Svm3G0020600 Svm3G0046050 Svm1G0021890 Svm6G0035150
N025M03264	0.3202	0.0455210	Svm5G0000790 Svm3G0008900 Svm5G0052550 Svm3G0025670 Svm6G0026240 Svm5G0042460 Svm3G0010530 Svm2G0000350 Svm5G0041900 Svm3G0027540 Svm9G0042950 Svm3G0027260 Svm1G0022200 Svm4G0016590 Svm8G0035080 Svm9G0041400 Svm2G0039650 Svm5G0010810 Svm7G0021340 Svm3G0027550 Svm5G0011820 Svm1G0037630 Svm4G0035390 Svm7G0014490 Svm9G0010220 Svm5G0056760 Svm7G0013810 Svm1G0027000 Svm9G0064530 Svm2G0049850 Svm9G0017740 Svm9G0068980 Svm9G0018690 Svm4G0002030 Svm9G0011490 Svm5G0016820 Svm9G0016800 Svm5G0011110 Svm4G0021650 Svm8G0023680 Svm2G0050440 Svm3G0023940 Svm2G0042180 Svm4G0036980
N025M03265	0.1263	0.986362	Svm4G0024680 Svm4G0012140 Svm4G0024090 Svm9G0056970 Svm6G0035560 Svm2G0040590 Svm5G0039660 Svm1G0029480 Svm7G0021860
N025M03266	0.08667	0.904785	Svm3G0007110 Svm1G0014390 Svm7G0016780
N025M03267	0.1088	0.935897	Svm3G0045350 Svm5G0022390 Svm9G0024590 Svm5G0004290 Svm3G0024840 Svm3G0045370
N025M03268	0.07220	0.969699	Svm2G0013310 Svm1G0040030 Svm3G0025600 Svm3G0017310
N025M03269	0.09193	0.937399	Svm2G0019500 Svm9G0020210 Svm5G0001680 Svm3G0007780 Svm1G0043950 Svm3G0053310 Svm1G0015840
N025M03270	0.08693	0.989433	Svm9G0050670 Svm3G0050360 Svm3G0032580 Svm9G0039810 Svm2G0032630 Svm5G0027130 Svm9G0034350 Svm7G0028820 Svm2G0034710 Svm6G0010160
N025M03271	0.1143	0.265435	Svm7G0028150 Svm8G0014100 Svm3G0005230 Svm7G0038700 Svm3G0036090
N025M03272	0.2488	0.776974	Svm9G0037080 Svm1G0040070 Svm1G0028600 Svm9G0050930 Svm4G0036840 Svm9G0060420 Svm9G0045810 Svm9G0038310 Svm5G0031020 Svm6G0010130 Svm3G0026270 Svm2G0035580 Svm3G0013920 Svm4G0018180 Svm1G0049430 Svm9G0014170 Svm1G0046030 Svm9G0070060 Svm5G0014700 Svm5G0021760 Svm8G0021370 Svm3G0049720 Svm4G0033060 Svm7G0015710 Svm3G0011930 Svm9G0050460 Svm2G0053800 Svm8G0007310 Svm5G0034970
N025M03273	0.5627	0.00000	Svm5G0003470 Svm9G0044530 Svm1G0021190 Svm8G0000370 Svm8G0035520 Svm3G0002080 Svm1G0023880 Svm4G0005110 Svm8G0016590 Svm2G0009550 Svm9G0016710 Svm1G0013320 Svm4G0016030 Svm1G0029130 Svm9G0024310 Svm8G0035590 Svm1G0013660 Svm5G0003460 Svm7G0032860 Svm5G0007240 Svm7G0026100 Svm7G0009380 Svm9G0046470 Svm4G0010200 Svm5G0013370 Svm5G0006350 Svm6G0001200 Svm8G0032840 Svm5G0035480 Svm1G0035770 Svm3G0021710 Svm9G0003880 Svm4G0001680 Svm3G0020870 Svm1G0041130 Svm5G0035870 Svm3G0015660 Svm9G0041020 Svm8G0028990 Svm8G0035510 Svm1G0042630 Svm7G0001730 Svm4G0005880 Svm6G0005820 Svm8G0028430 Svm9G0041240 Svm3G0002060 Svm2G0023610 Svm2G0005910 Svm2G0016990 Svm6G0029540 Svm9G0018920
N025M03274	0.1276	0.885117	Svm5G0057840 Svm9G0015350 Svm5G0003350 Svm3G0007920 Svm1G0048600 Svm6G0010020
N025M03275	0.1847	0.991935	Svm9G0002460 Svm7G0000480 Svm5G0051770 Svm4G0011370 Svm3G0002670 Svm1G0028540 Svm9G0064680 Svm6G0025530 Svm2G0003110 Svm2G0049090 Svm9G0057050 Svm7G0012160 Svm4G0009440 Svm1G0048240 Svm5G0018400 Svm6G0034360 Svm9G0044210 Svm2G0044080 Svm5G0013940 Svm4G0039330 Svm3G0052670 Svm3G0008610
N025M03276	0.1959	0.668740	Svm6G0012310 Svm7G0012120 Svm1G0017890
N025M03277	0.3914	0.00837835	Svm1G0020010 Svm1G0020090 Svm1G0021000 Svm8G0032710 Svm9G0056830 Svm1G0020700 Svm4G0026610 Svm1G0019770 Svm1G0020750 Svm4G0026560 Svm6G0023210 Svm2G0033110 Svm5G0016480 Svm1G0020170 Svm1G0019960 Svm1G0020510 Svm2G0024620
N025M03278	0.08104	0.972358	Svm6G0028220 Svm3G0041410 Svm2G0009220 Svm6G0007840 Svm6G0012850 Svm1G0037280 Svm7G0013840
N025M03279	0.1626	0.894962	Svm9G0001950 Svm6G0028580 Svm9G0067330 Svm7G0001610 Svm1G0030840
N025M03280	0.09247	0.846657	Svm6G0005290 Svm7G0023810 Svm4G0025520 Svm2G0020040 Svm3G0009250 Svm5G0044250 Svm7G0022370
N025M03281	0.1243	0.977463	Svm1G0045790 Svm4G0008260 Svm4G0003810 Svm7G0024190 Svm3G0032970 Svm4G0002380 Svm9G0055170 Svm7G0020620 Svm6G0011200 Svm2G0034510
N025M03282	0.09543	0.985452	Svm9G0045010 Svm1G0024570 Svm5G0004730
N025M03283	0.1267	0.764415	Svm2G0005070 Svm7G0000950 Svm9G0069560 Svm5G0038110 Svm5G0044570 Svm8G0007770
N025M03284	0.2154	0.974357	Svm9G0060590 Svm2G0020860 Svm6G0029760 Svm6G0005200 Svm7G0030890 Svm2G0003920 Svm7G0008660 Svm9G0013080 Svm5G0053120 Svm7G0019150 Svm5G0008730 Svm7G0038760 Svm3G0006380 Svm4G0029070 Svm2G0022350 Svm1G0045200 Svm7G0012520 Svm4G0026910 Svm3G0038930 Svm9G0022330 Svm1G0033730 Svm1G0037120 Svm5G0033400 Svm4G0029230 Svm3G0012730 Svm9G0022100
N025M03285	0.1329	0.778356	Svm9G0018530 Svm6G0001220 Svm6G0011140 Svm9G0038800 Svm8G0002390 Svm4G0023540 Svm1G0014300
N025M03286	0.1587	0.668740	Svm7G0036980 Svm4G0031530 Svm9G0068990
N025M03287	0.1096	0.969699	Svm2G0020180 Svm7G0040090 Svm9G0020580 Svm2G0046810
N025M03288	0.07240	0.969699	Svm5G0055290 Svm5G0055600 Svm5G0041390 Svm5G0006200
N025M03289	0.1650	0.191367	Svm3G0020110 Svm6G0026350 Svm7G0000860
N025M03290	0.2407	0.449163	Svm2G0005890 Svm9G0060400 Svm1G0047360 Svm5G0011050 Svm1G0006930 Svm3G0030410 Svm3G0047290
N025M03291	0.2021	0.00827569	Svm3G0023120 Svm1G0042240 Svm2G0057490 Svm5G0052640 Svm2G0004360 Svm4G0033710 Svm8G0033250 Svm4G0030210 Svm8G0003010 Svm1G0022560 Svm9G0024690 Svm4G0023380
N025M03292	0.2379	0.562587	Svm8G0017650 Svm8G0007050 Svm1G0006290 Svm9G0042120 Svm5G0035950 Svm7G0011150 Svm9G0021570 Svm5G0039890
N025M03293	0.1238	0.979716	Svm8G0036100 Svm8G0035690 Svm3G0032810 Svm4G0026000 Svm2G0005500 Svm7G0012030 Svm9G0028780 Svm9G0057520
N025M03294	0.1145	0.810761	Svm8G0016360 Svm9G0002400 Svm9G0057370 Svm1G0018360 Svm8G0024850 Svm6G0023250
N025M03295	0.2018	0.784676	Svm6G0033880 Svm7G0029700 Svm6G0000360 Svm5G0007770 Svm9G0025970 Svm1G0006550 Svm9G0031270 Svm5G0010540 Svm6G0028510 Svm2G0017570 Svm3G0012090 Svm4G0036900 Svm9G0012500 Svm1G0000520 Svm3G0007220
N025M03296	0.1428	0.937399	Svm1G0049560 Svm9G0001950 Svm7G0024890 Svm6G0028580 Svm9G0067330 Svm4G0004140 Svm3G0011780
N025M03297	0.1508	0.808633	Svm9G0032970 Svm3G0037270 Svm5G0009890
N025M03298	0.2782	0.191367	Svm4G0000250 Svm3G0010280 Svm5G0051160
N025M03299	0.1100	0.969699	Svm1G0018600 Svm9G0004450 Svm9G0022150 Svm4G0016640
N025M03300	0.3115	0.201907	Svm1G0027410 Svm9G0011980 Svm2G0022380 Svm7G0033330 Svm9G0044710 Svm7G0021950 Svm6G0014090 Svm9G0017210 Svm1G0018540 Svm9G0053310 Svm8G0025780 Svm2G0020050 Svm8G0006470 Svm9G0023380 Svm5G0049530 Svm5G0053410 Svm9G0060270 Svm6G0001980 Svm2G0028520 Svm7G0018380 Svm9G0053380 Svm6G0031470 Svm4G0027720
N025M03301	0.1148	0.808633	Svm6G0003650 Svm8G0016960 Svm2G0018790
N025M03302	0.1109	0.972358	Svm6G0000460 Svm3G0050570 Svm2G0023480 Svm2G0013740 Svm2G0045190 Svm3G0047250 Svm5G0035760
N025M03303	0.1287	0.500000	Svm9G0042670 Svm9G0060710 Svm6G0002550
N025M03304	0.1649	0.991264	Svm6G0021070 Svm4G0032380 Svm9G0024710 Svm3G0036660 Svm7G0031500 Svm7G0006270 Svm3G0021300 Svm4G0025260 Svm2G0021060 Svm5G0039020 Svm6G0006890 Svm4G0036450 Svm4G0014390 Svm5G0053600 Svm3G0017830 Svm7G0026560 Svm4G0032680
N025M03305	0.1880	0.772349	Svm2G0037290 Svm9G0040340 Svm1G0037040 Svm1G0010840 Svm9G0043970 Svm5G0013570 Svm4G0026790 Svm2G0037280 Svm2G0037270 Svm9G0039480 Svm9G0063630 Svm3G0029890 Svm5G0037110 Svm5G0008020 Svm2G0046440
N025M03306	0.1692	0.968951	Svm7G0009940 Svm5G0054360 Svm5G0045460 Svm9G0057650 Svm9G0065120 Svm6G0034130 Svm5G0057240 Svm2G0044320 Svm7G0020000 Svm5G0050100 Svm2G0018640 Svm7G0006730 Svm4G0035330 Svm6G0006030 Svm3G0011200 Svm9G0004430
N025M03307	0.08261	0.989214	Svm6G0021810 Svm7G0012150 Svm1G0021900 Svm7G0012570 Svm2G0025670
N025M03308	0.1385	0.417018	Svm4G0019520 Svm8G0015170 Svm5G0012290 Svm7G0038340 Svm9G0011480
N025M03309	0.1500	0.949604	Svm9G0068170 Svm4G0016200 Svm8G0021120 Svm1G0009400 Svm2G0057160 Svm9G0030180 Svm1G0031460 Svm8G0021340 Svm2G0048290 Svm9G0049680 Svm7G0023180 Svm3G0016130 Svm8G0018920
N025M03310	0.08013	0.998062	Svm8G0032760 Svm1G0027670 Svm9G0016290 Svm8G0005710 Svm1G0042930 Svm5G0040210 Svm1G0038890 Svm9G0040500
N025M03311	0.1176	0.955733	Svm9G0053390 Svm5G0030880 Svm3G0022210 Svm3G0016350 Svm2G0056720 Svm6G0011940 Svm7G0030610 Svm7G0039410 Svm2G0015010 Svm6G0029560 Svm1G0041800 Svm2G0025270
N025M03312	0.1623	0.855343	Svm4G0037780 Svm1G0043450 Svm4G0018870 Svm2G0022030 Svm2G0049660 Svm3G0000650 Svm3G0000670 Svm7G0029200 Svm4G0030070
N025M03313	0.1015	0.764757	Svm1G0047020 Svm1G0011410 Svm3G0036020 Svm3G0007700
N025M03314	0.1300	0.984809	Svm4G0003380 Svm5G0014300 Svm3G0030260 Svm8G0012350
N025M03315	0.2260	0.901254	Svm9G0065950 Svm9G0023400 Svm2G0005590 Svm9G0004090 Svm6G0033480 Svm7G0015110 Svm3G0053800 Svm9G0027940 Svm3G0038230 Svm1G0006820 Svm5G0040800 Svm6G0016770 Svm8G0016830 Svm9G0010540 Svm9G0015820 Svm9G0001660 Svm9G0015540 Svm3G0026450 Svm3G0045030 Svm1G0031170 Svm3G0005110 Svm9G0012820 Svm8G0038120 Svm5G0008490
N025M03316	0.1406	0.864926	Svm3G0005420 Svm1G0048060 Svm2G0036630 Svm5G0032530 Svm3G0014140 Svm9G0028290 Svm4G0023240 Svm2G0028960
N025M03317	0.1361	0.979716	Svm1G0023530 Svm9G0068330 Svm9G0016070 Svm1G0029540 Svm7G0042420 Svm7G0015600 Svm4G0020350 Svm8G0013120
N025M03318	0.1887	0.904785	Svm3G0035720 Svm4G0008700 Svm1G0021680
N025M03319	0.1426	0.996903	Svm9G0041810 Svm2G0016720 Svm2G0017050 Svm2G0017470 Svm6G0003520 Svm2G0052480 Svm5G0007640 Svm9G0032550 Svm6G0025000
N025M03320	0.1407	0.885117	Svm8G0036920 Svm3G0019610 Svm1G0010810 Svm8G0036550 Svm9G0028970 Svm8G0026700
N025M03321	0.04600	0.808633	Svm1G0026900 Svm7G0029140 Svm5G0056070
N025M03322	0.08861	0.959572	Svm9G0009570 Svm3G0014540 Svm3G0012830
N025M03323	0.08975	0.846657	Svm2G0016350 Svm3G0000390 Svm1G0019740 Svm2G0031850 Svm4G0017240 Svm5G0035980 Svm2G0050030
N025M03324	0.1197	0.894962	Svm5G0050510 Svm5G0049470 Svm8G0024860 Svm9G0026820 Svm9G0037200
N025M03325	0.6008	0.0105353	SvmUn2G0001850 SvmUn2G0000020 SvmUn2G0000660 SvmUn2G0001180
N025M03326	0.2459	0.919676	Svm4G0029140 Svm6G0032070 Svm2G0023170 Svm5G0049380 Svm4G0036040 Svm9G0069890 Svm4G0037050 Svm9G0018710 Svm5G0050180 Svm5G0056890 Svm9G0000830 Svm9G0012300 Svm5G0048670 Svm2G0003620 Svm9G0008490 Svm5G0011710 Svm2G0052380 Svm9G0064860 Svm4G0009670 Svm9G0012320 Svm5G0035370 Svm9G0026300 Svm3G0037180 Svm5G0037130 Svm5G0012090 Svm4G0012940 Svm1G0028120 Svm2G0006620 Svm5G0028030 Svm4G0029120 Svm9G0016870 Svm5G0045950 Svm1G0029690 Svm5G0051290 Svm2G0044580 Svm3G0005950 Svm1G0044480 Svm6G0024480 Svm8G0022680 Svm8G0037080 Svm8G0037630 Svm4G0014150 Svm1G0038470 Svm6G0025840 Svm7G0033030 Svm2G0013230 Svm3G0049550 Svm7G0033040 Svm6G0017830 Svm3G0051620
N025M03327	0.07832	0.904785	Svm7G0027280 Svm2G0045400 Svm2G0052400
N025M03328	0.08373	0.977336	Svm6G0005550 Svm9G0059900 Svm6G0009540 Svm3G0011430 Svm8G0022230 Svm9G0038880
N025M03329	0.1879	0.827648	Svm6G0028670 Svm5G0058390 Svm1G0038020 Svm4G0037330 Svm9G0039160 Svm2G0003070 Svm7G0018610 Svm3G0031220 Svm5G0003370 Svm4G0037640
N025M03330	0.4095	3.70470e-06	Svm7G0010040 Svm8G0002780 Svm6G0013580 Svm5G0035860 Svm8G0036680 Svm9G0048720 Svm5G0042610 Svm4G0016760 Svm5G0007740 Svm5G0009530 Svm1G0016370 Svm9G0056960 Svm3G0017920 Svm1G0032730 Svm5G0009250 Svm8G0038770 Svm5G0049970 Svm9G0043150 Svm1G0010850 Svm7G0006620 Svm2G0025720 Svm8G0030260 Svm8G0007580 Svm5G0052180 Svm2G0006950 Svm1G0029990 Svm5G0006950 Svm5G0009610 Svm9G0049360 Svm5G0057080 Svm6G0003620 Svm2G0028770 Svm5G0035380 Svm8G0007730 Svm4G0038760 Svm9G0042010 Svm3G0052190 Svm9G0013820 Svm5G0035430 Svm5G0052120 Svm2G0032040 Svm5G0052470 Svm9G0001440 Svm9G0052260 Svm5G0046140 Svm1G0003510 Svm8G0037550 Svm9G0024700 Svm1G0016460 Svm7G0023380 Svm5G0011290 Svm3G0038670 Svm8G0011260 Svm4G0002320 Svm7G0036590 Svm1G0029320 Svm3G0054120 Svm9G0044970 Svm5G0009240 Svm5G0009620 Svm1G0029670 Svm7G0032890 Svm8G0007540 Svm3G0033450 Svm4G0016790 Svm8G0025520 Svm5G0052160 Svm9G0021270 Svm1G0042110 Svm2G0001860 Svm5G0003200 Svm5G0030210 Svm3G0031720 Svm5G0035420 Svm6G0022820 Svm8G0037560 Svm9G0067220 Svm9G0043160 Svm8G0007720 Svm7G0005160 Svm1G0034060 Svm8G0028120 Svm4G0003490 Svm4G0038210 Svm8G0037670 Svm2G0001100 Svm6G0024260 Svm8G0037570 Svm9G0062070 Svm8G0029970 Svm3G0027910 Svm1G0027400 Svm2G0001470 Svm3G0021200 Svm7G0005400 Svm1G0005780 Svm5G0044570 Svm4G0038680
N025M03331	0.2304	0.722726	Svm5G0052010 Svm2G0019770 Svm2G0025720 Svm6G0004120 Svm6G0020420 Svm6G0010770 Svm5G0028130 Svm9G0017010 Svm9G0036790 Svm6G0014290 Svm1G0024140 Svm6G0014490 Svm2G0019800 Svm9G0043160 Svm2G0003560 Svm3G0044390 Svm2G0045090 Svm5G0048840 Svm2G0019610 Svm2G0045060 Svm5G0036800 Svm2G0001120 Svm1G0034010 Svm9G0042610 Svm9G0044420 Svm9G0062060 Svm3G0041290 Svm2G0040850 Svm9G0022780
N025M03332	0.1676	0.730850	Svm3G0026020 Svm6G0030740 Svm5G0040380 Svm9G0045670 Svm6G0032280 Svm3G0027800 Svm1G0014310 Svm2G0031960 Svm8G0035150 Svm6G0029700 Svm1G0034490 Svm1G0025580 Svm2G0034430
