#Network	Quality Score	P-value	Gene List
N005M02113	0.2648	0.200983	Svm2G0050800 Svm2G0044430 Svm1G0017220 Svm4G0032060 Svm9G0048430
N005M02114	0.2723	0.0956335	Svm6G0007940 Svm4G0000120 Svm1G0006260 Svm5G0015280
N005M02115	0.2538	0.0561756	Svm3G0012030 Svm9G0052730 Svm3G0022060 Svm7G0028090
N005M02116	0.2709	0.0561756	Svm3G0004640 Svm6G0015310 Svm2G0057690 Svm9G0053580
N005M02117	0.1187	0.500000	Svm2G0001120 Svm5G0036800 Svm6G0019000
N005M02118	0.1882	0.500000	Svm5G0004720 Svm3G0000530 Svm2G0040040 Svm3G0029780 Svm8G0005850
N005M02119	0.3024	0.0151914	Svm7G0011150 Svm5G0039890 Svm9G0021570 Svm1G0005950
N005M02120	0.2477	0.187913	Svm5G0004700 Svm5G0017700 Svm4G0017060
N005M02121	0.3082	0.0867427	Svm4G0022580 Svm7G0010540 Svm7G0022780 Svm9G0003080 Svm3G0039000 Svm4G0039340
N005M02122	0.2106	0.0969654	Svm7G0018180 Svm6G0014620 Svm5G0015460 Svm3G0034030
N005M02123	0.1713	0.500000	Svm3G0003390 Svm9G0058100 Svm9G0035980
N005M02124	0.1756	0.201698	Svm4G0022780 Svm2G0032110 Svm1G0026520 Svm2G0050930 Svm6G0001320
N005M02125	0.3139	0.00583366	Svm2G0010390 Svm4G0015400 Svm6G0008710 Svm6G0003650 Svm8G0016960
N005M02126	0.2439	0.201698	Svm1G0003370 Svm3G0050380 Svm3G0033800 Svm1G0014480 Svm9G0062940
N005M02127	0.2095	0.147401	Svm1G0036040 Svm1G0034620 Svm6G0004690 Svm8G0034870 Svm2G0039930
N005M02128	0.2460	0.00887506	Svm3G0014660 Svm1G0049480 Svm7G0016660 Svm1G0021310 Svm8G0013700
N005M02129	0.2851	0.0147005	Svm9G0000880 Svm2G0041000 Svm9G0042390 Svm7G0002330
N005M02130	0.2678	0.189239	Svm3G0042080 Svm1G0022020 Svm4G0025840 Svm3G0021840 Svm5G0025900 Svm2G0016830
N005M02131	0.4231	0.0100041	Svm8G0032780 Svm3G0049400 Svm3G0030350 Svm8G0027810 Svm9G0037320
N005M02132	0.1485	0.442617	Svm4G0028720 Svm9G0062440 Svm5G0044960 Svm4G0034610
N005M02133	0.2617	0.0952151	Svm7G0029310 Svm4G0010210 Svm1G0017320
N005M02134	0.2662	0.0104404	Svm6G0001120 Svm9G0017390 Svm6G0000030 Svm6G0028380 Svm9G0010920 Svm2G0017790 Svm9G0042930
N005M02135	0.3013	0.0119226	Svm3G0023160 Svm6G0027470 Svm8G0014710 Svm6G0017690 Svm2G0027480 Svm8G0000490 Svm2G0043110 Svm8G0025650
N005M02136	0.2632	0.105038	Svm5G0009950 Svm5G0035650 Svm9G0012790 Svm2G0025600 Svm1G0002540
N005M02137	0.2044	0.0915751	Svm1G0045750 Svm7G0018650 Svm4G0007820 Svm9G0042840
N005M02138	0.2588	0.189239	Svm2G0040080 Svm1G0017800 Svm4G0001160 Svm2G0052780 Svm7G0019700 Svm3G0021990
N005M02139	0.1823	0.233913	Svm9G0051390 Svm9G0049410 Svm7G0018680 Svm7G0009610
N005M02140	0.4327	0.00609289	Svm1G0037890 Svm7G0003910 Svm6G0003550 Svm9G0037130 Svm5G0029510
N005M02141	0.1842	0.191367	Svm9G0021350 Svm2G0003580 Svm2G0014070
N005M02142	0.2176	0.187913	Svm6G0022110 Svm2G0057620 Svm2G0018270
N005M02143	0.2737	0.191367	Svm1G0019690 Svm7G0004820 Svm4G0010360
N005M02144	0.2186	0.330598	Svm4G0030820 Svm7G0037650 Svm5G0058510 Svm9G0050120
N005M02145	0.2394	0.0561756	Svm3G0014510 Svm7G0026420 Svm7G0011900 Svm8G0009200
N005M02146	0.1514	0.442617	Svm6G0031960 Svm9G0043570 Svm4G0021110 Svm2G0044010
N005M02147	0.2265	0.500000	Svm3G0035670 Svm2G0052650 Svm7G0012310
N005M02148	0.2639	0.0952151	Svm5G0025010 Svm1G0020770 Svm8G0005640
N005M02149	0.2965	0.00476898	Svm5G0000440 Svm5G0007890 Svm2G0015900 Svm3G0017800 Svm2G0047300 Svm4G0000210 Svm5G0054560 Svm5G0028080
N005M02150	0.2351	0.0718360	Svm9G0052990 Svm2G0016910 Svm1G0032400 Svm5G0042110 Svm4G0038490
N005M02151	0.1800	0.201698	Svm6G0028780 Svm6G0013830 Svm7G0014140 Svm4G0022200 Svm9G0014410
N005M02152	0.1833	0.337587	Svm2G0037730 Svm4G0003180 Svm9G0020570 Svm2G0047330 Svm2G0029850
N005M02153	0.2844	0.105038	Svm2G0027490 Svm5G0040860 Svm8G0001630 Svm9G0042650 Svm9G0037520
N005M02154	0.4125	0.00596262	Svm9G0028780 Svm8G0036100 Svm8G0035690 Svm3G0032810 Svm2G0005500
N005M02155	0.2825	0.0561756	Svm3G0012450 Svm9G0003150 Svm2G0029150 Svm1G0023390
N005M02156	0.2571	0.0296635	Svm4G0006640 Svm2G0051080 Svm1G0005250 Svm5G0014830 Svm4G0021000
N005M02157	0.3699	0.00253743	Svm2G0034750 Svm1G0014960 Svm5G0001550 Svm8G0006920 Svm6G0024470 Svm3G0012040
N005M02158	0.3611	0.0382613	Svm5G0005690 Svm8G0030750 Svm2G0002760
N005M02159	0.2644	0.0404278	Svm1G0002960 Svm5G0025460 Svm1G0018130
N005M02160	0.2580	0.156161	Svm8G0027060 Svm3G0026090 Svm9G0029980 Svm2G0023680
N005M02161	0.6884	0.00138921	SvmCPG0000610 SvmUn2G0000300 SvmUn2G0000840 SvmUn2G0001450 SvmUn2G0001490 SvmUn2G0002120
N005M02162	0.2255	0.235243	Svm3G0040580 Svm6G0005990 Svm1G0044520 Svm9G0016440
N005M02163	0.2679	0.00307531	Svm5G0029390 Svm7G0029670 Svm3G0049160 Svm3G0041870 Svm2G0042580 Svm6G0020900
N005M02164	0.3645	0.0172268	Svm4G0028750 Svm2G0047090 Svm2G0013670 Svm9G0034130 Svm7G0039230
N005M02165	0.3457	0.0382613	Svm9G0070510 Svm1G0019500 Svm1G0020450
N005M02166	0.2187	0.0863664	Svm2G0018660 Svm6G0027180 Svm2G0055720 Svm9G0017710 Svm9G0032090 Svm9G0063640
N005M02167	0.2874	0.0561756	Svm6G0020980 Svm6G0006940 Svm2G0027290 Svm3G0024440
N005M02168	0.2977	0.0561756	Svm2G0017090 Svm9G0050780 Svm7G0022630 Svm5G0042270
N005M02169	0.2423	0.191367	Svm6G0025010 Svm3G0028510 Svm5G0026440
N005M02170	0.1967	0.253278	Svm9G0024230 Svm9G0055740 Svm9G0061450
N005M02171	0.1913	0.235243	Svm2G0044810 Svm9G0052280 Svm5G0009880 Svm2G0003210
N005M02172	0.1712	0.0956335	Svm3G0012700 Svm7G0032050 Svm9G0055990 Svm3G0037570
N005M02173	0.1586	0.154712	Svm5G0003860 Svm7G0005650 Svm5G0046450 Svm9G0018430
N005M02174	0.2344	0.0915751	Svm9G0016590 Svm9G0015100 Svm6G0001420 Svm9G0059290
N005M02175	0.2792	0.0361861	Svm7G0021420 Svm7G0009080 Svm5G0023120 Svm7G0037600 Svm8G0015390 Svm6G0008210 Svm3G0047460
N005M02176	0.2772	0.0460626	Svm2G0054560 Svm8G0031940 Svm5G0038690 Svm9G0053560 Svm3G0028250 Svm5G0031170
N005M02177	0.1320	0.667497	Svm9G0036890 Svm2G0003270 Svm9G0033850 Svm1G0001310
N005M02178	0.3081	0.104345	Svm9G0035540 Svm9G0027640 Svm9G0013620 Svm9G0013630 Svm6G0003750
N005M02179	0.2228	0.235243	Svm5G0009620 Svm2G0000540 Svm2G0018560 Svm6G0032780
N005M02180	0.2521	0.0626005	Svm9G0009840 Svm5G0047970 Svm3G0050390 Svm1G0001670 Svm9G0018240 Svm1G0007350 Svm9G0016850
N005M02181	0.3245	0.0151914	Svm9G0035820 Svm9G0013130 Svm6G0010680 Svm4G0000400
N005M02182	0.2716	0.148135	Svm1G0036600 Svm8G0025490 Svm4G0035700 Svm5G0018460 Svm9G0019860
N005M02183	0.4683	0.0147005	Svm8G0020540 Svm8G0020510 Svm8G0020530 Svm8G0020570
N005M02184	0.1220	0.764757	Svm2G0032330 Svm8G0024340 Svm3G0000400 Svm3G0000380
N005M02185	0.1492	0.328953	Svm4G0005840 Svm3G0042690 Svm7G0016570
N005M02186	0.3117	0.0203460	Svm1G0017930 Svm8G0012310 Svm8G0016320 Svm2G0041890 Svm6G0024070 Svm1G0006240 Svm2G0006120
N005M02187	0.3373	0.00288079	Svm2G0025890 Svm7G0039130 Svm2G0045580 Svm9G0057650 Svm2G0009770 Svm5G0019190 Svm5G0012160 Svm7G0017000 Svm2G0031270 Svm6G0021650 Svm2G0000330
N005M02188	0.1272	0.500000	Svm4G0039380 Svm8G0034870 Svm4G0010770 Svm1G0008360 Svm2G0039930
N005M02189	0.2913	0.151763	Svm4G0020760 Svm1G0029860 Svm7G0018930 Svm1G0033710
N005M02190	0.1636	0.442617	Svm7G0042520 Svm2G0000040 Svm4G0038000 Svm4G0038060
N005M02191	0.2165	0.113245	Svm9G0054460 Svm3G0037550 Svm1G0048190 Svm3G0034270 Svm7G0029440 Svm4G0013080
N005M02192	0.2666	0.0481655	Svm9G0021820 Svm9G0021830 Svm2G0052180 Svm2G0012480 Svm8G0036040 Svm4G0027170 Svm4G0033030
N005M02193	0.1670	0.734565	Svm9G0026000 Svm6G0014130 Svm6G0014400 Svm3G0041880 Svm3G0018610
N005M02194	0.3331	0.0132594	Svm7G0006270 Svm7G0026560 Svm3G0036660 Svm4G0032680
N005M02195	0.3986	0.0404278	Svm6G0022060 Svm6G0005890 Svm5G0052260
N005M02196	0.2415	0.189239	Svm8G0018610 Svm7G0042380 Svm6G0029470 Svm8G0016020 Svm2G0030480 Svm4G0038790
N005M02197	0.2807	0.0969654	Svm8G0017980 Svm8G0014270 Svm2G0014830 Svm9G0026530
N005M02198	0.1824	0.150261	Svm6G0026980 Svm5G0056530 Svm8G0007940 Svm3G0034680
N005M02199	0.3041	0.0285040	Svm7G0005610 Svm2G0023360 Svm9G0049680 Svm7G0023180 Svm8G0005720
N005M02200	0.1752	0.331260	Svm8G0034680 Svm9G0012270 Svm8G0010110
N005M02201	0.3679	0.00575945	Svm9G0022950 Svm2G0004130 Svm8G0032870 Svm3G0002120 Svm9G0027890 Svm3G0020770
N005M02202	0.1834	0.198807	Svm3G0011510 Svm7G0003840 Svm7G0020490 Svm3G0024820 Svm2G0042210
N005M02203	0.2853	0.0180726	Svm5G0009020 Svm5G0016670 Svm7G0003990 Svm2G0012770 Svm3G0047480
N005M02204	0.1994	0.328953	Svm1G0014580 Svm7G0037850 Svm4G0036150
N005M02205	0.3028	0.0106539	Svm1G0011650 Svm9G0004120 Svm3G0041670 Svm8G0016150 Svm3G0033340 Svm5G0026610 Svm1G0047850
N005M02206	0.1887	0.594909	Svm4G0027150 Svm5G0031920 Svm5G0044160 Svm2G0042150 Svm1G0036950 Svm4G0037160
N005M02207	0.3074	0.0551051	Svm3G0048760 Svm3G0048800 Svm4G0038200 Svm4G0012500
N005M02208	0.2239	0.221644	Svm7G0012140 Svm3G0044250 Svm8G0005570 Svm9G0040090 Svm9G0006920 Svm9G0020070 Svm9G0002360
N005M02209	0.2645	0.0304282	Svm7G0001600 Svm4G0035250 Svm7G0028890 Svm9G0001920 Svm3G0016230 Svm9G0006550
N005M02210	0.1427	0.985452	Svm2G0025510 Svm1G0047320 Svm6G0031030
N005M02211	0.3457	0.0272572	Svm2G0048330 Svm7G0018300 Svm3G0011060 Svm7G0034600
N005M02212	0.1572	0.764757	Svm1G0032760 Svm5G0031140 Svm7G0015760 Svm5G0050990
N005M02213	0.2329	0.191367	Svm5G0017260 Svm5G0033110 Svm7G0037090
N005M02214	0.3882	0.000721568	Svm6G0022380 Svm4G0029740 Svm1G0029100 Svm2G0042030 Svm2G0032970 Svm9G0057950 Svm1G0045660 Svm2G0004040 Svm7G0024220 Svm7G0005280 Svm3G0029300 Svm1G0015320 Svm8G0031080 Svm5G0018480 Svm1G0005120 Svm1G0032410
N005M02215	0.2949	0.0969654	Svm1G0023810 Svm5G0033440 Svm9G0050920 Svm3G0051350
N005M02216	0.2992	0.0224756	Svm5G0048440 Svm2G0028930 Svm2G0024500 Svm4G0018820 Svm5G0008660 Svm4G0017010
N005M02217	0.2888	0.0303010	Svm3G0019970 Svm8G0025040 Svm6G0007620 Svm3G0017070
N005M02218	0.2874	0.0103922	Svm9G0018560 Svm5G0016880 Svm9G0019050 Svm7G0024560 Svm9G0042630
N005M02219	0.1950	0.156161	Svm6G0029400 Svm9G0027080 Svm4G0027990 Svm8G0028080
N005M02220	0.3600	0.00395455	Svm4G0026790 Svm3G0029890 Svm5G0037110 Svm7G0025820 Svm1G0037060 Svm3G0013880 Svm2G0037270 Svm2G0037290 Svm2G0037280
N005M02221	0.2615	0.0483488	Svm1G0007940 Svm9G0062220 Svm3G0010370 Svm1G0029360 Svm7G0003750 Svm2G0001040 Svm2G0023620
N005M02222	0.2226	0.331260	Svm2G0053270 Svm1G0029300 Svm4G0038870
N005M02223	0.2087	0.191367	Svm9G0024770 Svm4G0038350 Svm5G0033470
N005M02224	0.1865	0.0915751	Svm3G0027820 Svm3G0028330 Svm7G0025300 Svm4G0015310
N005M02225	0.3209	0.0150437	Svm3G0038500 Svm2G0015620 Svm7G0008250 Svm9G0023500 Svm1G0018550 Svm2G0004680 Svm9G0028200 Svm8G0036450
N005M02226	0.2008	0.220637	Svm3G0018040 Svm9G0050300 Svm3G0005570 Svm3G0020620 Svm9G0067420 Svm2G0039060 Svm6G0028530
N005M02227	0.2141	0.0915751	Svm4G0013090 Svm7G0022200 Svm8G0035180 Svm2G0051130
N005M02228	0.3751	0.0151914	Svm5G0045260 Svm8G0031690 Svm5G0011330 Svm2G0043030
N005M02229	0.2449	0.332503	Svm9G0008360 Svm4G0035840 Svm2G0026150 Svm7G0032040
N005M02230	0.2134	0.331260	Svm7G0005810 Svm3G0001050 Svm1G0000350
N005M02231	0.3083	0.0303010	Svm3G0008930 Svm1G0033530 Svm9G0043520 Svm3G0011260
N005M02232	0.2354	0.332503	Svm7G0021340 Svm6G0003010 Svm8G0011660 Svm8G0031190
N005M02233	0.1729	0.442617	Svm5G0023930 Svm7G0003710 Svm9G0016240 Svm9G0024890
N005M02234	0.2778	0.0946315	Svm9G0027260 Svm1G0036600 Svm8G0025490 Svm4G0035700 Svm5G0018460 Svm3G0018090 Svm8G0026680 Svm9G0019860
N005M02235	0.3497	0.00406352	Svm6G0012760 Svm1G0022040 Svm3G0029050 Svm4G0001270 Svm2G0005510 Svm4G0016480
N005M02236	0.2411	0.105038	Svm6G0026440 Svm3G0004460 Svm7G0002710 Svm9G0037950 Svm3G0036780
N005M02237	0.2961	0.0952151	Svm9G0058140 Svm3G0006290 Svm9G0017940
N005M02238	0.3262	0.0404278	Svm6G0018780 Svm6G0024060 Svm5G0053980
N005M02239	0.3134	0.0303010	Svm9G0060580 Svm5G0043320 Svm1G0021880 Svm8G0002750
N005M02240	0.2748	0.100420	Svm2G0044430 Svm4G0039350 Svm1G0017220 Svm4G0032060 Svm1G0006270 Svm1G0006300 Svm6G0029960
N005M02241	0.2400	0.0956335	Svm1G0001270 Svm5G0036930 Svm4G0018880 Svm4G0036600
N005M02242	0.2006	0.191367	Svm2G0040430 Svm3G0052520 Svm8G0003600
N005M02243	0.2282	0.500000	Svm7G0025320 Svm7G0041500 Svm8G0003300
N005M02244	0.2082	0.104345	Svm9G0005320 Svm9G0041910 Svm2G0028030 Svm5G0006940 Svm7G0037990
N005M02245	0.3157	0.0107859	Svm1G0012320 Svm9G0012530 Svm3G0016850 Svm9G0066490 Svm7G0038190
N005M02246	0.2713	0.0296635	Svm6G0009010 Svm4G0022060 Svm2G0006940 Svm4G0023750 Svm6G0023090
N005M02247	0.2335	0.0956335	Svm1G0038300 Svm3G0045200 Svm9G0061740 Svm7G0020550
N005M02248	0.5060	0.0151914	SvmUn2G0000440 SvmCPG0000130 SvmUn2G0000960 SvmUn2G0001640
N005M02249	0.2603	0.0718360	Svm5G0031820 Svm5G0028120 Svm1G0005210 Svm5G0038860 Svm3G0020760
N005M02250	0.2334	0.187913	Svm4G0031230 Svm2G0053070 Svm7G0024580
N005M02251	0.3657	0.00236470	Svm5G0002560 Svm5G0050330 Svm7G0010420 Svm3G0008760 Svm2G0042870 Svm5G0035820 Svm9G0039850 Svm9G0001150
N005M02252	0.1193	0.843839	Svm4G0033070 Svm2G0042150 Svm1G0033570 Svm1G0045980
N005M02253	0.2492	0.0956335	Svm7G0036160 Svm3G0045570 Svm4G0027410 Svm9G0069020
N005M02254	0.2202	0.201698	Svm9G0000760 Svm1G0023320 Svm7G0024210 Svm3G0049670 Svm3G0018600
N005M02255	0.1951	0.500000	Svm7G0018660 Svm3G0045170 Svm5G0024250 Svm9G0038750 Svm5G0040460
N005M02256	0.2615	0.114883	Svm7G0009760 Svm9G0013420 Svm9G0069600 Svm7G0040150 Svm9G0016310 Svm2G0053570
N005M02257	0.2235	0.185547	Svm7G0021000 Svm9G0070380 Svm7G0040940 Svm5G0045930 Svm8G0000460 Svm9G0053330 Svm1G0023430
N005M02258	0.2114	0.0915751	Svm1G0020150 Svm9G0057750 Svm1G0020160 Svm4G0024800
N005M02259	0.2397	0.159034	Svm1G0027730 Svm9G0039530 Svm5G0023160 Svm6G0006450 Svm6G0029350 Svm4G0025820 Svm3G0024450 Svm3G0010880
N005M02260	0.5000	0.0107859	Svm3G0046400 SvmCPG0000110 SvmUn2G0000420 SvmUn2G0000950 SvmUn2G0001610
N005M02261	0.2252	0.417266	Svm8G0034330 Svm5G0007850 Svm5G0034830 Svm9G0056910 Svm8G0023530
N005M02262	0.1745	0.331559	Svm4G0016320 Svm1G0031190 Svm1G0021210 Svm2G0039810
N005M02263	0.3260	0.0318347	Svm1G0012650 Svm3G0036080 Svm9G0020760 Svm4G0014660 Svm5G0009330 Svm4G0038720
N005M02264	0.3267	0.0561756	Svm2G0013420 Svm1G0030780 Svm3G0035710 Svm9G0032350
N005M02265	0.2340	0.304640	Svm3G0052340 Svm9G0009290 Svm2G0004250 Svm3G0010510 Svm7G0041820 Svm9G0019920 Svm7G0041830
N005M02266	0.1740	0.154712	Svm1G0042470 Svm9G0030420 Svm2G0008330 Svm9G0041530
N005M02267	0.6884	0.00138921	SvmUn2G0001400 Svm4G0024560 SvmCPG0000560 SvmUn2G0000250 SvmUn2G0000790 SvmUn2G0002070
N005M02268	0.2325	0.0318347	Svm6G0026440 Svm3G0004460 Svm2G0030340 Svm1G0025510 Svm1G0004480 Svm9G0006750
N005M02269	0.2713	0.105038	Svm8G0014340 Svm1G0009940 Svm9G0026800 Svm7G0033830 Svm2G0045690
N005M02270	0.1689	0.332503	Svm8G0000940 Svm8G0031430 Svm7G0001100 Svm5G0030340
N005M02271	0.1052	0.959572	Svm9G0053600 Svm6G0026340 Svm3G0000350
N005M02272	0.2668	0.113402	Svm2G0010290 Svm2G0039730 Svm9G0028820 Svm9G0012440 Svm9G0057600 Svm2G0042260 Svm6G0014180 Svm5G0035490
N005M02273	0.2366	0.191367	Svm2G0053780 Svm6G0025360 Svm9G0032780
N005M02274	0.3040	0.00513188	Svm4G0000370 Svm5G0045150 Svm8G0015650 Svm9G0042140 Svm6G0007370 Svm2G0036880 Svm7G0008500
N005M02275	0.2409	0.0956335	Svm4G0000870 Svm5G0010710 Svm7G0014410 Svm7G0018310
N005M02276	0.3720	0.0303010	Svm8G0037870 Svm3G0017490 Svm2G0001650 Svm2G0027500
N005M02277	0.1616	0.328953	Svm8G0020380 Svm1G0003260 Svm9G0049990
N005M02278	0.4806	0.00238591	Svm6G0025560 Svm1G0034790 Svm7G0031890 Svm8G0037030 Svm3G0036180 Svm2G0017280
N005M02279	0.2036	0.105038	Svm2G0017520 Svm4G0012740 Svm9G0053460 Svm6G0013450 Svm5G0014070
N005M02280	0.2064	0.328953	Svm7G0029990 Svm2G0012130 Svm1G0033080
N005M02281	0.3935	0.000245475	Svm5G0028750 Svm5G0041800 Svm3G0001130 Svm6G0001910 Svm5G0021150 Svm5G0011780 Svm9G0005500 Svm6G0007630 Svm3G0007550 Svm2G0031580
N005M02282	0.2186	0.0712283	Svm2G0002590 Svm9G0005090 Svm7G0027410 Svm4G0021600 Svm8G0017690
N005M02283	0.3604	0.00645328	Svm4G0012340 Svm2G0040360 Svm2G0040340 Svm2G0000140 Svm2G0040320 Svm3G0010600
N005M02284	0.2855	0.0109555	Svm2G0036060 Svm4G0035050 Svm5G0019410 Svm9G0007890 Svm3G0023140 Svm8G0013640 Svm2G0056540 Svm5G0035890
N005M02285	0.2666	0.0561756	Svm3G0015990 Svm9G0068220 Svm6G0012700 Svm9G0016860
N005M02286	0.2014	0.287252	Svm5G0000320 Svm1G0003060 Svm3G0051180 Svm4G0000590 Svm4G0033400 Svm9G0037700
N005M02287	0.2429	0.124816	Svm5G0000320 Svm3G0051180 Svm1G0041000 Svm4G0000590 Svm2G0040410 Svm4G0033400 Svm9G0037700
N005M02288	0.2529	0.153246	Svm8G0030200 Svm2G0047630 Svm2G0000410 Svm5G0015300
N005M02289	0.1115	0.331260	Svm6G0025670 Svm9G0061300 Svm1G0025760
N005M02290	0.2603	0.235243	Svm9G0023660 Svm2G0041410 Svm4G0027010 Svm6G0012390
N005M02291	0.1552	0.332503	Svm8G0018630 Svm9G0015040 Svm3G0003720 Svm2G0030290
N005M02292	0.2037	0.0920193	Svm8G0007990 Svm7G0040720 Svm1G0022830
N005M02293	0.2944	0.0952151	Svm7G0015040 Svm4G0029130 Svm7G0003270
N005M02294	0.4973	0.00557971	Svm6G0018040 Svm8G0027650 Svm8G0012520 Svm6G0018090 Svm5G0012370
N005M02295	0.2718	0.154712	Svm9G0049980 Svm1G0005550 Svm9G0029320 Svm2G0043100
N005M02296	0.2742	0.0318347	Svm9G0008850 Svm2G0038140 Svm9G0032040 Svm2G0045260 Svm3G0040350 Svm3G0053720
N005M02297	0.3290	0.0382613	Svm8G0039070 Svm4G0000020 Svm6G0025980
N005M02298	0.3509	0.0561756	Svm6G0028610 Svm9G0007350 Svm5G0045050 Svm2G0043520
N005M02299	0.2113	0.331260	Svm3G0040140 Svm8G0012360 Svm9G0025560
N005M02300	0.2602	0.191367	Svm8G0007970 Svm4G0005420 Svm4G0020930
N005M02301	0.2641	0.0626005	Svm3G0054030 Svm1G0049560 Svm5G0000240 Svm4G0020730 Svm3G0023310 Svm4G0004450 Svm4G0004440
N005M02302	0.2801	0.00609289	Svm9G0020770 Svm9G0012330 Svm9G0008680 Svm6G0025160 Svm9G0002820
N005M02303	0.3006	0.0318347	Svm5G0052590 Svm5G0057940 Svm7G0030940 Svm7G0000940 Svm2G0055050 Svm5G0022230
N005M02304	0.2722	0.0300514	Svm5G0010560 Svm7G0031770 Svm6G0013280 Svm7G0015770 Svm3G0018850
N005M02305	0.4098	0.0132594	Svm9G0025550 Svm3G0045320 Svm5G0058700 Svm8G0022300
N005M02306	0.2232	0.148553	Svm6G0026520 Svm8G0034750 Svm8G0005700 Svm6G0010980 Svm2G0047710 Svm1G0009410
N005M02307	0.1461	0.328953	Svm3G0021680 Svm5G0043100 Svm9G0039770
N005M02308	0.1543	0.668740	Svm3G0046020 Svm1G0004630 Svm5G0020380
N005M02309	0.2409	0.0151740	Svm5G0002940 Svm4G0005630 Svm7G0028360 Svm9G0044230 Svm4G0008950 Svm3G0023960
N005M02310	0.2482	0.0473465	Svm3G0009520 Svm2G0034980 Svm4G0026360 Svm2G0001970 Svm7G0029410
N005M02311	0.3935	0.000198703	Svm4G0037740 Svm3G0038160 Svm5G0020110 Svm6G0004330 Svm3G0002170 Svm3G0050490 Svm7G0016490 Svm2G0051050 Svm7G0001210 Svm9G0046770
N005M02312	0.2596	0.156161	Svm5G0011230 Svm2G0029570 Svm9G0049970 Svm5G0033150
N005M02313	0.3002	0.00802967	Svm1G0042200 Svm3G0000220 Svm2G0009630 Svm7G0021010 Svm6G0001140 Svm4G0010990
N005M02314	0.3543	0.0295359	Svm1G0023530 Svm1G0029540 Svm9G0016070 Svm9G0068330
N005M02315	0.2532	0.191367	Svm2G0036990 Svm9G0008730 Svm1G0040220
N005M02316	0.2868	0.0154777	Svm6G0010180 Svm3G0011440 Svm1G0011530 Svm7G0015220 Svm5G0050110 Svm4G0013850 Svm3G0025060 Svm2G0031600 Svm3G0013380 Svm3G0025070
N005M02317	0.1617	0.332503	Svm7G0010810 Svm4G0023620 Svm7G0003790 Svm5G0022790
N005M02318	0.2756	0.0969654	Svm9G0013210 Svm2G0019300 Svm1G0029150 Svm7G0027370
N005M02319	0.1545	0.500000	Svm9G0019880 Svm1G0003870 Svm8G0033930
N005M02320	0.2408	0.156161	Svm9G0058980 Svm5G0003070 Svm1G0010350 Svm3G0031960
N005M02321	0.1616	0.668740	Svm8G0035460 Svm5G0035280 Svm3G0046950
N005M02322	0.2246	0.331260	Svm2G0015070 Svm5G0014950 Svm2G0057260
N005M02323	0.3120	0.0183569	Svm2G0028300 Svm9G0018190 Svm7G0005470 Svm4G0039060 Svm5G0040600
N005M02324	0.2514	0.0318347	Svm9G0051420 Svm9G0060390 Svm9G0063230 Svm5G0032520 Svm4G0008650 Svm4G0028810
N005M02325	0.2789	0.0863664	Svm1G0000140 Svm5G0049960 Svm9G0019980 Svm9G0005440 Svm1G0023280 Svm8G0003560
N005M02326	0.2135	0.0956335	Svm7G0023480 Svm5G0056460 Svm2G0023400 Svm4G0012320
N005M02327	0.2249	0.0956335	Svm2G0020300 Svm6G0012920 Svm9G0024240 Svm5G0007950
N005M02328	0.4399	0.0147005	Svm1G0006000 Svm3G0041230 Svm9G0016950 Svm7G0015800
N005M02329	0.2049	0.0915751	Svm1G0035640 Svm4G0021390 Svm8G0013490 Svm9G0017750
N005M02330	0.1784	0.331559	Svm8G0027410 Svm2G0050670 Svm2G0048220 Svm1G0009690
N005M02331	0.3192	0.00230576	Svm9G0040190 Svm8G0005270 Svm7G0028330 Svm5G0037160 Svm9G0049820 Svm9G0070070 Svm5G0053940 Svm7G0004500 Svm7G0006740
N005M02332	0.2760	0.0303010	Svm3G0012270 Svm3G0049990 Svm2G0051490 Svm4G0036180
N005M02333	0.2637	0.187913	Svm8G0015450 Svm7G0003140 Svm4G0022980
N005M02334	0.3947	0.0382613	Svm3G0050700 Svm3G0050640 Svm3G0050670
N005M02335	0.2695	0.148135	Svm3G0011180 Svm5G0056740 Svm7G0004690 Svm2G0016010 Svm3G0040340
N005M02336	0.2929	0.0224756	Svm1G0039570 Svm3G0013210 Svm4G0002300 Svm5G0058140 Svm6G0001000 Svm9G0010420
N005M02337	0.1659	0.808633	Svm2G0000170 Svm1G0000240 Svm3G0028960
N005M02338	0.3357	0.00447852	Svm9G0040080 Svm2G0039840 Svm2G0039190 Svm1G0041620 Svm4G0014830 Svm3G0019800 Svm5G0006780 Svm7G0040090
N005M02339	0.3707	0.000855435	Svm2G0004780 Svm3G0043870 Svm2G0004820 Svm5G0031270 Svm2G0015560 Svm1G0042850 Svm3G0045830
N005M02340	0.2382	0.233913	Svm7G0004460 Svm9G0040180 Svm4G0037980 Svm4G0007150
N005M02341	0.3095	0.00653261	Svm1G0027280 Svm2G0015070 Svm5G0014950 Svm2G0057260 Svm5G0007750 Svm5G0053670
N005M02342	0.6098	0.00596262	Svm1G0019510 Svm1G0020440 Svm1G0023770 Svm9G0070500 Svm1G0019860
N005M02343	0.1643	0.442275	Svm2G0047950 Svm7G0013770 Svm3G0039610 Svm8G0019740
N005M02344	0.2265	0.102250	Svm4G0008860 Svm5G0022770 Svm9G0024500 Svm1G0045400 Svm9G0027550
