#Network	Quality Score	P-value	Gene List
N010M03768	0.1700	0.808633	Svm9G0066170 Svm6G0009340 Svm7G0026660
N010M03769	0.1167	0.417266	Svm9G0042840 Svm3G0041820 Svm3G0034160 Svm3G0029760 Svm7G0042660
N010M03770	0.2825	0.331260	Svm2G0036240 Svm9G0039150 Svm5G0019610
N010M03771	0.1347	0.695360	Svm4G0004460 Svm9G0025720 Svm9G0058730 Svm5G0006020 Svm8G0018290 Svm1G0047310 Svm7G0027290
N010M03772	0.5522	0.0105353	Svm6G0026920 Svm5G0008940 Svm8G0018300 Svm9G0017150
N010M03773	0.2410	0.185422	Svm9G0053480 Svm1G0033830 Svm4G0007210 Svm2G0053590 Svm2G0047710 Svm4G0020380 Svm8G0012390 Svm1G0018090 Svm9G0052530 Svm7G0014390 Svm1G0009410 Svm6G0010980
N010M03774	0.1182	0.332503	Svm2G0049550 Svm7G0028320 Svm8G0018500 Svm2G0006010
N010M03775	0.1392	0.712413	Svm7G0018850 Svm6G0030350 Svm5G0029550 Svm3G0050950 Svm3G0036100 Svm2G0047130
N010M03776	0.2089	0.185547	Svm1G0037360 Svm2G0010330 Svm8G0014380 Svm9G0001390 Svm4G0030590 Svm2G0036600 Svm1G0030140
N010M03777	0.4597	0.0132594	Svm1G0005380 Svm7G0028020 Svm1G0032500 Svm3G0037200
N010M03778	0.1177	0.668740	Svm9G0035030 Svm2G0007330 Svm5G0048270
N010M03779	0.3110	0.0404278	Svm7G0038830 Svm2G0042880 Svm7G0039940
N010M03780	0.1973	0.201698	Svm2G0020310 Svm9G0002420 Svm9G0018020 Svm4G0021620 Svm8G0000560
N010M03781	0.2849	0.290784	Svm4G0006880 Svm9G0067040 Svm2G0018420 Svm7G0002080 Svm2G0020760 Svm4G0038410 Svm6G0027150 Svm7G0031260 Svm6G0031990 Svm9G0014510 Svm2G0052360 Svm9G0026910 Svm4G0000760 Svm5G0020740 Svm7G0014990 Svm1G0026720 Svm3G0013310
N010M03782	0.1097	0.417266	Svm5G0028960 Svm9G0020400 Svm4G0012730 Svm6G0025280 Svm2G0045830
N010M03783	0.1537	0.668740	Svm3G0002420 Svm6G0028160 Svm9G0069320
N010M03784	0.1493	0.304443	Svm9G0065770 Svm3G0004820 Svm6G0032620 Svm4G0031680 Svm9G0032790 Svm2G0031760 Svm7G0009140
N010M03785	0.6028	0.0105353	Svm9G0006050 Svm9G0005880 Svm9G0005990 Svm9G0006100
N010M03786	0.1337	0.550837	Svm3G0008990 Svm8G0000220 Svm5G0049440 Svm5G0051000 Svm8G0007700 Svm1G0042730 Svm2G0001620
N010M03787	0.1665	0.903035	Svm4G0021780 Svm5G0004440 Svm2G0019780 Svm6G0033090
N010M03788	0.2084	0.332503	Svm2G0056040 Svm1G0012110 Svm5G0049590 Svm1G0040710
N010M03789	0.1600	0.846657	Svm5G0055420 Svm5G0019570 Svm3G0021140 Svm1G0044470 Svm1G0010050 Svm2G0033570 Svm5G0008030
N010M03790	0.1994	0.594909	Svm1G0014620 Svm2G0040900 Svm2G0001970 Svm2G0034980 Svm4G0026360 Svm7G0029410
N010M03791	0.1470	0.764757	Svm9G0046670 Svm5G0014450 Svm2G0042130 Svm5G0008760
N010M03792	0.1484	0.338052	Svm5G0015040 Svm3G0001040 Svm5G0015380 Svm9G0059170 Svm2G0010820
N010M03793	0.1056	0.778607	Svm2G0021760 Svm3G0020900 Svm3G0013000 Svm8G0002340 Svm1G0015330 Svm1G0042430 Svm5G0045870
N010M03794	0.1159	0.810761	Svm2G0056650 Svm8G0024690 Svm1G0029460 Svm5G0034570 Svm2G0029870 Svm8G0000440
N010M03795	0.2479	0.0952151	Svm9G0057800 Svm9G0004480 Svm2G0005100
N010M03796	0.1169	0.764757	Svm9G0062170 Svm3G0050430 Svm2G0037000 Svm6G0006630
N010M03797	0.1722	0.913257	Svm4G0030020 Svm6G0027440 Svm9G0008410 Svm9G0042420 Svm1G0006750 Svm6G0018990
N010M03798	0.2654	0.0920193	Svm7G0036800 Svm4G0001540 Svm2G0050910
N010M03799	0.1133	0.764757	Svm6G0021090 Svm7G0000900 Svm5G0007050 Svm3G0035990
N010M03800	0.2391	0.447522	Svm9G0060590 Svm2G0020860 Svm6G0029760 Svm6G0005200 Svm2G0003920 Svm7G0008660 Svm5G0053120 Svm7G0019150 Svm5G0008730 Svm7G0038760 Svm9G0023400 Svm3G0033350 Svm5G0030720 Svm8G0006000 Svm4G0029230 Svm3G0043610
N010M03801	0.1810	0.570090	Svm5G0034190 Svm2G0030550 Svm4G0001170 Svm3G0046140 Svm3G0035960 Svm8G0030960 Svm2G0035710 Svm2G0040930 Svm4G0000690
N010M03802	0.1037	0.661948	Svm1G0016750 Svm5G0047640 Svm1G0007290 Svm5G0031990 Svm9G0020970
N010M03803	0.1261	0.668740	Svm5G0001480 Svm1G0044320 Svm1G0034100
N010M03804	0.1460	0.188821	Svm9G0055700 Svm5G0023080 Svm3G0012480 Svm2G0046970 Svm3G0032170 Svm1G0039770
N010M03805	0.2606	0.338735	Svm2G0052080 Svm1G0038230 Svm5G0050790 Svm9G0033130 Svm8G0036500 Svm5G0054850 Svm1G0045300 Svm1G0023200 Svm4G0011950 Svm1G0010040
N010M03806	0.2824	0.156108	Svm5G0002490 Svm7G0003620 Svm1G0036650 Svm1G0015950 Svm1G0025260 Svm9G0023710 Svm5G0012600 Svm3G0045250 Svm3G0025920 Svm1G0037930 Svm1G0017780 Svm3G0026980
N010M03807	0.1394	0.764757	Svm6G0006610 Svm5G0028490 Svm1G0040630 Svm9G0007610
N010M03808	0.1456	0.417018	Svm2G0054460 Svm6G0007610 Svm4G0021040 Svm6G0030500 Svm3G0051660
N010M03809	0.2314	0.135074	Svm1G0010790 Svm5G0007340 Svm6G0007400 Svm1G0008390 Svm3G0021180 Svm9G0057960 Svm5G0052150 Svm2G0033660
N010M03810	0.08106	0.442275	Svm6G0001520 Svm2G0009230 Svm8G0016670 Svm9G0009390
N010M03811	0.1979	0.235585	Svm9G0051610 Svm7G0016280 Svm1G0003790 Svm6G0027750 Svm1G0008860 Svm5G0006180
N010M03812	0.1713	0.851023	Svm6G0023190 Svm4G0026820 Svm1G0044840 Svm2G0047350 Svm3G0006700 Svm9G0041520
N010M03813	0.1635	0.600851	Svm4G0002660 Svm2G0003570 Svm5G0049340 Svm5G0020470 Svm6G0025990 Svm5G0021010 Svm8G0039170
N010M03814	0.1982	0.798302	Svm4G0031490 Svm2G0025160 Svm7G0024500 Svm9G0007770 Svm4G0012440
N010M03815	0.2491	0.0839527	Svm6G0001490 Svm2G0006370 Svm5G0002750 Svm8G0008290 Svm6G0003220 Svm2G0002690 Svm5G0004220 Svm8G0005910 Svm7G0026230 Svm2G0043590 Svm5G0051120
N010M03816	0.1531	0.667497	Svm5G0044420 Svm5G0052660 Svm4G0024300 Svm5G0021770
N010M03817	0.08707	0.928164	Svm1G0016770 Svm6G0020700 Svm6G0025910 Svm8G0025100 Svm1G0004360
N010M03818	0.1656	0.681749	Svm6G0029630 Svm5G0039510 Svm1G0004890 Svm3G0020490 Svm9G0005220 Svm3G0038570 Svm9G0062900 Svm7G0003070
N010M03819	0.1690	0.500000	Svm3G0028310 Svm8G0017840 Svm4G0019150
N010M03820	0.1502	0.191367	Svm8G0001320 Svm8G0035880 Svm5G0023090
N010M03821	0.1993	0.235243	Svm5G0048070 Svm7G0012090 Svm5G0045780 Svm4G0017410
N010M03822	0.09453	0.943824	Svm3G0008150 Svm2G0048900 Svm8G0033040 Svm1G0043120
N010M03823	0.1990	0.421916	Svm9G0031250 Svm7G0031680 Svm6G0025520 Svm5G0017790 Svm6G0022620 Svm8G0015290 Svm2G0020560 Svm9G0062080 Svm9G0013840 Svm3G0042580 Svm5G0023190
N010M03824	0.1134	0.846657	Svm3G0051430 Svm8G0019440 Svm8G0037110 Svm8G0013910 Svm4G0028890 Svm1G0008050 Svm7G0034870
N010M03825	0.1261	0.808633	Svm1G0032630 Svm2G0010580 Svm7G0006920
N010M03826	0.1259	0.808633	Svm8G0035620 Svm3G0020170 Svm7G0040060
N010M03827	0.1258	0.764757	Svm7G0031970 Svm2G0044560 Svm6G0015040 Svm5G0043860
N010M03828	0.3002	0.0405893	Svm4G0034990 Svm7G0017050 Svm2G0027850 Svm1G0022080 Svm9G0006090 Svm3G0017230 Svm9G0019570 Svm8G0034850 Svm8G0027710 Svm1G0028340 Svm5G0042930 Svm6G0022890 Svm9G0007810
N010M03829	0.1909	0.526178	Svm2G0050800 Svm3G0014110 Svm9G0006150 Svm1G0018120 Svm1G0000040 Svm5G0001100 Svm3G0003250 Svm7G0025260 Svm9G0048430 Svm1G0000970 Svm9G0049270
N010M03830	0.1058	0.798302	Svm5G0037200 Svm2G0014450 Svm2G0043790 Svm9G0054890 Svm9G0062720
N010M03831	0.2881	0.0170346	Svm9G0050470 Svm9G0001610 Svm7G0031960 Svm3G0018830 Svm5G0043790 Svm9G0043720 Svm5G0042360 Svm5G0045510 Svm3G0041450
N010M03832	0.1850	0.356596	Svm2G0052200 Svm6G0027300 Svm9G0043260 Svm9G0056090 Svm6G0014600 Svm3G0003840 Svm3G0007840 Svm9G0069410
N010M03833	0.1921	0.0404278	Svm1G0028320 Svm4G0014690 Svm2G0049350
N010M03834	0.2710	0.201698	Svm1G0022970 Svm1G0043660 Svm3G0043470 Svm4G0011190 Svm9G0004680
N010M03835	0.1773	0.929522	Svm7G0030590 Svm3G0022160 Svm5G0035580 Svm5G0042530 Svm2G0057590 Svm3G0041810 Svm2G0050460 Svm5G0039810 Svm1G0030590 Svm7G0032020 Svm3G0048930 Svm5G0046240
N010M03836	0.1283	0.810761	Svm2G0038660 Svm8G0033070 Svm9G0063440 Svm2G0000400 Svm7G0015500 Svm5G0006880
N010M03837	0.1862	0.813985	Svm1G0001720 Svm8G0013420 Svm8G0009430 Svm2G0013110 Svm8G0030040 Svm8G0030290 Svm7G0006860 Svm6G0012680
N010M03838	0.1725	0.331260	Svm3G0038100 Svm6G0024640 Svm6G0033260
N010M03839	0.2517	0.247418	Svm5G0013380 Svm2G0057550 Svm7G0035450 Svm1G0048170 Svm4G0026930 Svm6G0027160 Svm1G0040530 Svm8G0000700
N010M03840	0.09821	0.851865	Svm1G0035940 Svm5G0022430 Svm8G0019140 Svm5G0000820 Svm7G0030480
N010M03841	0.4217	0.00374748	Svm4G0003250 Svm2G0024250 Svm5G0039910 Svm1G0046870 Svm3G0028500
N010M03842	0.1230	0.668740	Svm5G0054310 Svm6G0016890 Svm6G0018130
N010M03843	0.1489	0.951651	Svm9G0034120 Svm5G0001740 Svm9G0020280 Svm1G0015980 Svm1G0003000 Svm6G0009210 Svm4G0006260
N010M03844	0.1873	0.185839	Svm4G0005120 Svm9G0001310 Svm9G0044380 Svm9G0053720 Svm9G0048010 Svm1G0040050 Svm7G0008260 Svm6G0003070
N010M03845	0.2403	0.643404	Svm8G0015970 Svm9G0054560 Svm1G0046960 Svm1G0048120 Svm9G0000220 Svm2G0025800 Svm8G0004680 Svm9G0053630
N010M03846	0.2233	0.247418	Svm3G0007600 Svm1G0013580 Svm6G0010470 Svm2G0051720 Svm4G0038370 Svm7G0016680 Svm9G0003210 Svm5G0002530
N010M03847	0.1015	0.904785	Svm2G0046510 Svm9G0064250 Svm4G0030650
N010M03848	0.1426	0.661948	Svm7G0020600 Svm2G0000200 Svm1G0038280 Svm4G0020970 Svm9G0015480
N010M03849	0.1399	0.808633	Svm8G0036130 Svm8G0036140 Svm5G0034720
N010M03850	0.2087	0.442617	Svm9G0004290 Svm7G0034070 Svm2G0046720 Svm8G0028890
N010M03851	0.1851	0.903035	Svm2G0050820 Svm5G0031690 Svm3G0042610 Svm7G0036790
N010M03852	0.2620	0.0922089	Svm2G0034680 Svm8G0021030 Svm8G0013360 Svm1G0042800 Svm1G0016210 Svm3G0034150 Svm2G0045230 Svm6G0028470 Svm7G0027650
N010M03853	0.1475	0.344202	Svm8G0014760 Svm6G0035090 Svm1G0041760 Svm5G0056260 Svm3G0047110 Svm5G0019650
N010M03854	0.2071	0.106147	Svm1G0036320 Svm5G0038570 Svm2G0007920 Svm4G0032190 Svm8G0020030 Svm1G0047760 Svm2G0000560 Svm2G0028880 Svm3G0005680 Svm9G0007990
N010M03855	0.1485	0.603552	Svm4G0028290 Svm6G0014470 Svm9G0023750 Svm2G0010930 Svm7G0035810 Svm3G0048570 Svm4G0016470 Svm3G0027510
N010M03856	0.2108	0.0712283	Svm4G0016240 Svm9G0049870 Svm2G0022490 Svm7G0036430 Svm3G0000230
N010M03857	0.3822	0.00457457	Svm1G0043960 Svm8G0024420 Svm9G0051940 Svm9G0058650 Svm1G0043590 Svm3G0041470 Svm9G0011790 Svm5G0020670 Svm2G0032190 Svm3G0014600 Svm2G0039070 Svm1G0036360 Svm7G0013010 Svm2G0030910 Svm7G0019880 Svm7G0027840 Svm5G0018970 Svm4G0025150 Svm2G0056750 Svm5G0035590 Svm4G0028660 Svm9G0064610 Svm1G0041940 Svm9G0026390 Svm9G0000770 Svm9G0004510 Svm7G0034700 Svm4G0002130 Svm1G0011950 Svm1G0035080 Svm1G0026870 Svm1G0026880 Svm9G0017790 Svm7G0005020
N010M03858	0.1751	0.594909	Svm5G0003920 Svm8G0022290 Svm5G0038940 Svm8G0033660 Svm9G0044090 Svm6G0018660
N010M03859	0.1228	0.417018	Svm7G0005350 Svm1G0022270 Svm6G0025210 Svm3G0001840 Svm9G0058890
N010M03860	0.1816	0.695557	Svm7G0011260 Svm6G0030750 Svm4G0038070 Svm7G0025450 Svm6G0032270 Svm7G0022860 Svm1G0034920
N010M03861	0.09729	0.959572	Svm9G0033570 Svm4G0018950 Svm2G0039630
N010M03862	0.2382	0.0386179	Svm7G0039480 Svm9G0005130 Svm8G0023360 Svm2G0015780 Svm8G0019130 Svm9G0053410 Svm5G0029600 Svm8G0015240 Svm5G0010050
N010M03863	0.2678	0.0107069	Svm8G0028350 Svm2G0004290 Svm2G0000420 Svm9G0057620 Svm4G0000890 Svm3G0020630 Svm1G0037750 Svm8G0002320 Svm1G0046490
N010M03864	0.1061	0.655540	Svm3G0040960 Svm5G0000380 Svm6G0011450 Svm8G0000610 Svm2G0048310 Svm8G0035410
N010M03865	0.1804	0.500000	Svm8G0034660 Svm9G0059060 Svm3G0050340
N010M03866	0.09609	0.904785	Svm2G0023390 Svm3G0007680 Svm1G0047090
N010M03867	0.2523	0.107712	Svm3G0048510 Svm2G0012920 Svm9G0039560 Svm5G0029270 Svm5G0016990 Svm4G0025450 Svm9G0026440 Svm3G0048350 Svm1G0002600
N010M03868	0.1952	0.189239	Svm9G0056420 Svm9G0069030 Svm6G0034900 Svm9G0032600 Svm9G0001050 Svm9G0013170
N010M03869	0.2426	0.479046	Svm6G0032040 Svm7G0021590 Svm7G0033650 Svm4G0027060 Svm3G0037970 Svm1G0003770 Svm3G0009750 Svm3G0011890
N010M03870	0.2273	0.338052	Svm2G0028480 Svm3G0033840 Svm8G0013250 Svm3G0009920 Svm2G0017030
N010M03871	0.2055	0.350739	Svm5G0004950 Svm1G0009390 Svm9G0035570 Svm9G0051280 Svm3G0002890 Svm1G0005940 Svm9G0034900
N010M03872	0.2591	0.395541	Svm7G0007950 Svm9G0063350 Svm1G0039160 Svm1G0048000 Svm3G0001410 Svm2G0057050 Svm9G0057260 Svm6G0033840 Svm3G0035940
N010M03873	0.1985	0.429874	Svm6G0015870 Svm1G0015790 Svm9G0030460 Svm6G0031940 Svm4G0026190 Svm4G0011410 Svm8G0016870 Svm8G0011640 Svm1G0003820
N010M03874	0.2577	0.235243	Svm9G0029730 Svm9G0029780 Svm4G0038180 Svm2G0025330
N010M03875	0.2426	0.146644	Svm6G0020290 Svm5G0051150 Svm3G0041490 Svm9G0046140 Svm5G0047790 Svm2G0013060 Svm5G0004330 Svm4G0008980 Svm4G0021740 Svm1G0011980 Svm3G0025850
N010M03876	0.1342	0.851023	Svm9G0057570 Svm3G0036480 Svm8G0027580 Svm5G0002250 Svm9G0035500 Svm5G0015170
N010M03877	0.1054	0.935897	Svm8G0014350 Svm9G0031890 Svm3G0018870 Svm5G0013150 Svm8G0013280 Svm5G0002030
N010M03878	0.3002	0.145269	Svm4G0018340 Svm8G0022810 Svm1G0034990 Svm4G0018970 Svm4G0015070 Svm8G0022760 Svm4G0015130 Svm9G0014940 Svm9G0042460 Svm2G0029940 Svm9G0048360 Svm8G0022700 Svm5G0012650 Svm1G0013180
N010M03879	0.1216	0.594909	Svm2G0044070 Svm9G0048350 Svm3G0043940 Svm5G0002170 Svm8G0012000 Svm1G0029830
N010M03880	0.1414	0.0382613	Svm6G0002860 Svm3G0005720 Svm7G0041710
N010M03881	0.1080	0.667497	Svm2G0038680 Svm5G0035620 Svm8G0019120 Svm9G0065480
N010M03882	0.2399	0.235050	Svm5G0029890 Svm1G0034730 Svm6G0011640 Svm7G0020000 Svm8G0020840 Svm5G0050100 Svm3G0042920 Svm5G0021950 Svm7G0037940 Svm5G0018020 Svm5G0056840
N010M03883	0.1801	0.331260	Svm5G0004870 Svm9G0000350 Svm1G0002200
N010M03884	0.1371	0.764415	Svm9G0065200 Svm9G0046520 Svm1G0010620 Svm2G0039570 Svm1G0038880 Svm9G0034310
N010M03885	0.2090	0.344460	Svm1G0040660 Svm7G0013830 Svm2G0051910 Svm7G0024880 Svm1G0032470 Svm5G0047280
N010M03886	0.3245	0.0132594	Svm6G0023370 Svm2G0027640 Svm3G0019490 Svm2G0029100
N010M03887	0.1462	0.851023	Svm3G0049410 Svm8G0012530 Svm7G0029920 Svm5G0056360 Svm6G0006280 Svm9G0021460
N010M03888	0.09048	0.959572	Svm3G0032800 Svm7G0043310 Svm6G0002670
N010M03889	0.2255	0.136428	Svm7G0029510 Svm9G0043020 Svm1G0045890 Svm4G0021340 Svm3G0013910 Svm6G0023560 Svm5G0043310 Svm3G0003230 Svm3G0031080 Svm5G0050500
N010M03890	0.1277	0.712748	Svm7G0014070 Svm7G0021600 Svm6G0009300 Svm1G0031630 Svm3G0018390 Svm2G0048890
N010M03891	0.2311	0.0325405	Svm2G0050520 Svm7G0038390 Svm9G0018210 Svm3G0022080 Svm5G0049580 Svm4G0031550
N010M03892	0.1253	0.899332	Svm5G0026790 Svm8G0032500 Svm2G0045370 Svm4G0034160 Svm4G0034720 Svm7G0039760 Svm5G0000690
N010M03893	0.07925	0.531963	Svm6G0035530 Svm3G0032820 Svm4G0025880 Svm2G0057340 Svm6G0000660 Svm5G0053930
N010M03894	0.2833	0.201698	Svm2G0022340 Svm5G0057040 Svm6G0024270 Svm7G0027240 Svm7G0013670
N010M03895	0.1758	0.201698	Svm8G0009350 Svm1G0006630 Svm8G0020190 Svm7G0025990 Svm7G0026710
N010M03896	0.1332	0.582734	Svm2G0056990 Svm7G0031930 Svm7G0006720 Svm9G0061050 Svm5G0004150
N010M03897	0.2249	0.299680	Svm8G0033810 Svm5G0016310 Svm3G0013660 Svm9G0002350 Svm9G0023270 Svm1G0041120 Svm1G0038300 Svm9G0064780 Svm9G0037630 Svm2G0000250 Svm4G0014260
N010M03898	0.1925	0.187913	Svm9G0008630 Svm2G0039320 Svm4G0011770
N010M03899	0.1332	0.668740	Svm4G0009300 Svm1G0014470 Svm1G0048800
N010M03900	0.1873	0.661948	Svm6G0020390 Svm7G0014460 Svm2G0028550 Svm7G0009870 Svm7G0038570
N010M03901	0.4053	0.0382613	Svm2G0057060 Svm9G0026150 Svm2G0049160
N010M03902	0.08108	0.920068	Svm2G0035900 Svm8G0013170 Svm9G0049660 Svm8G0035110 Svm2G0053220 Svm2G0037020 Svm8G0009250
N010M03903	0.1851	0.287252	Svm4G0022470 Svm3G0052790 Svm3G0033580 Svm1G0016430 Svm2G0029120 Svm1G0025640
N010M03904	0.2837	0.0404278	Svm1G0020320 Svm1G0019650 Svm1G0020890
N010M03905	0.1214	0.731750	Svm6G0001660 Svm7G0020690 Svm1G0011740 Svm2G0024260 Svm7G0007460 Svm9G0059810 Svm1G0011960 Svm1G0048020 Svm3G0012010
N010M03906	0.08565	0.808633	Svm5G0017870 Svm5G0028990 Svm2G0031380
N010M03907	0.1605	0.885117	Svm5G0001810 Svm4G0010780 Svm7G0020470 Svm7G0006690 Svm4G0023340 Svm3G0011170
N010M03908	0.1883	0.557383	Svm1G0020360 Svm9G0031310 Svm2G0003650 Svm5G0011510
N010M03909	0.1849	0.417266	Svm3G0049410 Svm8G0012530 Svm7G0035830 Svm6G0008220 Svm5G0003660
N010M03910	0.1397	0.331260	Svm9G0000430 Svm9G0048000 Svm6G0028940
N010M03911	0.1060	0.904785	Svm8G0036020 Svm3G0004050 Svm3G0030900
N010M03912	0.1065	0.668740	Svm1G0010260 Svm5G0008320 Svm2G0002270
N010M03913	0.1839	0.885117	Svm9G0043520 Svm3G0011260 Svm1G0033530 Svm3G0008930 Svm9G0026890 Svm7G0026070
N010M03914	0.2002	0.417266	Svm9G0033830 Svm6G0015100 Svm3G0038600 Svm4G0005320 Svm6G0003770
N010M03915	0.3967	0.00485039	Svm3G0021880 Svm1G0001240 Svm7G0014950 Svm4G0028820 Svm3G0020030
N010M03916	0.1824	0.695360	Svm9G0063640 Svm9G0017710 Svm2G0055720 Svm2G0018660 Svm6G0027180 Svm9G0032090 Svm6G0024700
N010M03917	0.2821	0.0328418	Svm7G0038790 Svm6G0000780 Svm5G0043900 Svm4G0004860 Svm1G0005890 Svm4G0003780 Svm9G0019170 Svm7G0016970
N010M03918	0.1838	0.287587	Svm9G0004650 Svm5G0046710 Svm3G0027400 Svm1G0013100 Svm2G0048760 Svm1G0047040
N010M03919	0.2755	0.191367	Svm2G0038750 Svm9G0070550 Svm7G0028050
N010M03920	0.3206	0.0382613	Svm5G0005790 Svm3G0044460 Svm9G0008060
N010M03921	0.1663	0.191367	Svm6G0020780 Svm7G0028710 Svm3G0015260
N010M03922	0.2127	0.0172268	Svm4G0001090 Svm8G0032010 Svm2G0050020 Svm6G0007050 Svm5G0020230
N010M03923	0.2436	0.235243	Svm4G0029460 Svm9G0053680 Svm1G0038720 Svm2G0034560 Svm5G0046910 Svm9G0051580 Svm9G0027060 Svm4G0013970 Svm1G0037200 Svm9G0034600 Svm8G0028620 Svm9G0059690
N010M03924	0.2149	0.189239	Svm2G0003270 Svm9G0033850 Svm6G0012920 Svm2G0020300 Svm9G0024240 Svm5G0007950
N010M03925	0.1204	0.500000	Svm5G0057550 Svm5G0048940 Svm3G0050720 Svm8G0017080 Svm8G0003620 Svm1G0016970 Svm5G0021830
N010M03926	0.3415	0.0183569	Svm6G0020290 Svm5G0004330 Svm4G0008980 Svm1G0011980 Svm3G0025850
N010M03927	0.2278	0.442617	Svm9G0012190 Svm1G0001300 Svm8G0039060 Svm6G0005390
N010M03928	0.2169	0.261452	Svm9G0062130 Svm1G0031130 Svm7G0023850 Svm9G0051550 Svm9G0011980 Svm6G0014000 Svm3G0019890
N010M03929	0.2118	0.670578	Svm5G0044060 Svm2G0047150 Svm3G0002590 Svm2G0047620 Svm2G0007850 Svm9G0047890 Svm9G0016020 Svm1G0043790 Svm2G0039490
N010M03930	0.2207	0.332503	Svm1G0024200 Svm5G0042920 Svm7G0009910 Svm5G0010930
N010M03931	0.1760	0.667497	Svm3G0028510 Svm6G0025010 Svm1G0029740 Svm5G0026440
N010M03932	0.1449	0.764757	Svm4G0030360 Svm9G0028590 Svm3G0051470 Svm9G0061160
N010M03933	0.2817	0.0444865	Svm1G0039760 Svm2G0038750 Svm3G0044650 Svm1G0000090 Svm2G0028940 Svm9G0070550 Svm7G0028050 Svm4G0034400 Svm6G0033500 Svm9G0064230
N010M03934	0.2824	0.100668	Svm8G0029860 Svm7G0011910 Svm9G0011890 Svm4G0023000 Svm3G0016280 Svm9G0069400 Svm9G0033430
N010M03935	0.1281	0.667497	Svm7G0001190 Svm9G0001870 Svm2G0039410 Svm5G0035940
N010M03936	0.2937	0.125077	Svm4G0001850 Svm9G0022980 Svm5G0019450 Svm5G0050760 Svm3G0033890 Svm4G0012920 Svm2G0032680
N010M03937	0.1349	0.557383	Svm4G0024320 Svm6G0015500 Svm8G0012480 Svm4G0017620
N010M03938	0.09283	0.808633	Svm7G0032490 Svm9G0012050 Svm4G0037040
N010M03939	0.1222	0.328953	Svm7G0036520 Svm3G0044270 Svm9G0004390
N010M03940	0.2957	0.117488	Svm2G0006620 Svm4G0009670 Svm8G0037040 Svm8G0037080 Svm8G0037050 Svm8G0036740 Svm8G0037180 Svm6G0003580 Svm4G0016990 Svm8G0037630 Svm5G0015440 Svm6G0007160 Svm8G0037200 Svm4G0014150 Svm6G0001560 Svm9G0017880
N010M03941	0.09758	0.928164	Svm7G0006890 Svm5G0002870 Svm2G0014020 Svm1G0017150 Svm7G0015730
N010M03942	0.1626	0.582734	Svm4G0030790 Svm9G0035080 Svm6G0030580 Svm6G0032460 Svm7G0036660
N010M03943	0.2093	0.162318	Svm7G0003990 Svm5G0016670 Svm2G0003260 Svm4G0031870 Svm2G0046570 Svm6G0029920 Svm5G0009020 Svm6G0032460 Svm7G0015540 Svm9G0055800 Svm3G0047480
N010M03944	0.2346	0.465486	Svm9G0033130 Svm8G0036500 Svm2G0018540 Svm6G0002440 Svm2G0035320 Svm7G0032900 Svm9G0026790 Svm2G0042170 Svm7G0011670 Svm5G0005450 Svm1G0010040 Svm9G0014100
N010M03945	0.1557	0.885117	Svm5G0023290 Svm9G0035760 Svm9G0048870 Svm8G0007960 Svm7G0042310 Svm9G0001640
N010M03946	0.2329	0.0404278	Svm9G0007200 Svm8G0034240 Svm9G0044930
N010M03947	0.1035	0.600851	Svm9G0015390 Svm7G0036320 Svm3G0045470 Svm1G0046700 Svm9G0036930 Svm5G0024390 Svm6G0004500
N010M03948	0.1127	0.913257	Svm9G0056620 Svm9G0056640 Svm5G0011340 Svm9G0052860 Svm8G0035230 Svm3G0033200
N010M03949	0.2062	0.0952151	Svm9G0027960 Svm2G0036140 Svm1G0011010
N010M03950	0.2129	0.500000	Svm2G0000650 Svm2G0033870 Svm5G0009870
N010M03951	0.2048	0.191367	Svm9G0013790 Svm9G0058830 Svm2G0045020
N010M03952	0.2073	0.520939	Svm1G0009360 Svm7G0000500 Svm7G0024770 Svm1G0008400 Svm6G0028870 Svm1G0033220 Svm2G0046120 Svm8G0005590
N010M03953	0.1404	0.331260	Svm9G0057310 Svm9G0064070 Svm8G0027770
N010M03954	0.1650	0.810761	Svm1G0020550 Svm7G0032110 Svm2G0007120 Svm1G0034080 Svm2G0052710 Svm8G0013600
N010M03955	0.1479	0.784551	Svm9G0004000 Svm1G0039070 Svm1G0000830 Svm6G0013090 Svm1G0049560 Svm9G0039310 Svm9G0001770 Svm4G0004440
N010M03956	0.3254	0.0404278	Svm1G0000560 Svm9G0055810 Svm4G0032070
N010M03957	0.2111	0.331260	Svm3G0048840 Svm1G0036580 Svm5G0013630
N010M03958	0.1122	0.655540	Svm7G0039910 Svm1G0014560 Svm5G0044750 Svm6G0000350 Svm3G0016980 Svm6G0010830
N010M03959	0.4090	0.000134612	Svm2G0006330 Svm8G0027700 Svm9G0061770 Svm7G0012540 Svm7G0034980 Svm7G0031280 Svm9G0006450 Svm9G0050770 Svm7G0009670 Svm5G0006380 Svm2G0055260 Svm2G0006130 Svm9G0003770 Svm6G0030820 Svm9G0050180 Svm9G0050290 Svm6G0006760 Svm1G0003430 Svm9G0057830 Svm5G0034490 Svm5G0036000 Svm5G0036080 Svm1G0023330 Svm6G0023770 Svm1G0005530 Svm2G0036970 Svm9G0006170 Svm1G0024340 Svm9G0010840 Svm4G0025810 Svm1G0015200 Svm4G0006190 Svm6G0001940 Svm3G0004580 Svm4G0018550 Svm6G0011480 Svm6G0008540
